Número,Ano,Processo,Modalidade,Objeto,Situação,Valor,Órgão,Categoria,Link Aviso,Link Contrato
012,2008,466878,PREGÃO ELETRÔNICO,Aquisição de material de limpeza e copa,HOMOLOGADA,"0,00",SEMARH,GESTÃO AMBIENTAL,http://servicos.searh.rn.gov.br/searh/Licitacao/AvisoLicitacao/1404,http://servicos.searh.rn.gov.br/searh/Licitacao/ContratoLicitacao/1404
011,2008,437133,PREGÃO ELETRÔNICO,Fornecimento de passagem aérea para atender os servidores do IGARN.,HOMOLOGADA,"0,00",SEMARH,GESTÃO AMBIENTAL,http://servicos.searh.rn.gov.br/searh/Licitacao/AvisoLicitacao/1399,http://servicos.searh.rn.gov.br/searh/Licitacao/ContratoLicitacao/1399
010,2008,468700,PREGÃO ELETRÔNICO,Aquisição de bateiras automotivas com entrega parcelada,HOMOLOGADA,"32.459,98",SEMARH,GESTÃO AMBIENTAL,http://servicos.searh.rn.gov.br/searh/Licitacao/AvisoLicitacao/1385,http://servicos.searh.rn.gov.br/searh/Licitacao/ContratoLicitacao/1385
009,2008,413716,PREGÃO ELETRÔNICO,"aquisição de cascalho marinho, bentonita sódica e hexametafosfato de sódio",HOMOLOGADA,"0,00",SEMARH,GESTÃO AMBIENTAL,http://servicos.searh.rn.gov.br/searh/Licitacao/AvisoLicitacao/1302,http://servicos.searh.rn.gov.br/searh/Licitacao/ContratoLicitacao/1302
008,2008,338655,PREGÃO ELETRÔNICO,"Aquisição de sondas roto-pneumáticas, compressores, caminhões e quinchos.",HOMOLOGADA,"0,00",SEMARH,GESTÃO AMBIENTAL,http://servicos.searh.rn.gov.br/searh/Licitacao/AvisoLicitacao/1184,http://servicos.searh.rn.gov.br/searh/Licitacao/ContratoLicitacao/1184
007,2008,414946,PREGÃO ELETRÔNICO,Aquisição de 01 seladora eletrônica,HOMOLOGADA,"0,00",SEMARH,GESTÃO AMBIENTAL,http://servicos.searh.rn.gov.br/searh/Licitacao/AvisoLicitacao/1172,http://servicos.searh.rn.gov.br/searh/Licitacao/ContratoLicitacao/1172
006,2008,343693,PREGÃO ELETRÔNICO,Aquisição de equipamentos de bombas e materiais de consumo para usinas de dessanilização,HOMOLOGADA,"207.908,00",SEMARH,GESTÃO AMBIENTAL,http://servicos.searh.rn.gov.br/searh/Licitacao/AvisoLicitacao/1121,http://servicos.searh.rn.gov.br/searh/Licitacao/ContratoLicitacao/1121
005,2008,319561,PREGÃO ELETRÔNICO,Aquisição de 01 (um) veículo tipo sedan,CANCELADA,"0,00",SEMARH,GESTÃO AMBIENTAL,http://servicos.searh.rn.gov.br/searh/Licitacao/AvisoLicitacao/854,http://servicos.searh.rn.gov.br/searh/Licitacao/ContratoLicitacao/854
004,2008,224708,TOMADA DE PREÇOS,"Serviço de Consultoria elaboração do EIA/RIMA, visando à obtenção, junto à Agência Nacional de Águas - ANA, do Certificado de Sustentabilidade da barragem BUJARI",HOMOLOGADA,"346.917,84",SEMARH,GESTÃO AMBIENTAL,http://servicos.searh.rn.gov.br/searh/Licitacao/AvisoLicitacao/710,http://servicos.searh.rn.gov.br/searh/Licitacao/ContratoLicitacao/710
004,2008,225957,PREGÃO ELETRÔNICO,Aquisição de veículos,HOMOLOGADA,"0,00",SEMARH,GESTÃO AMBIENTAL,http://servicos.searh.rn.gov.br/searh/Licitacao/AvisoLicitacao/716,http://servicos.searh.rn.gov.br/searh/Licitacao/ContratoLicitacao/716
003,2008,223859,PREGÃO ELETRÔNICO,Aquisição de material de informática,HOMOLOGADA,"58.691,04",SEMARH,GESTÃO AMBIENTAL,http://servicos.searh.rn.gov.br/searh/Licitacao/AvisoLicitacao/691,http://servicos.searh.rn.gov.br/searh/Licitacao/ContratoLicitacao/691
002,2008,391478,PREGÃO PRESENCIAL,"Contratação de serviços de prestação de serviços de manutenção corretiva e assistência técnica, incluindo substituição e fornecimento de peças e/ou acessórios no Parque de TI (Tecnologia da Informação",HOMOLOGADA,"0,00",SEMARH,GESTÃO AMBIENTAL,http://servicos.searh.rn.gov.br/searh/Licitacao/AvisoLicitacao/1309,http://servicos.searh.rn.gov.br/searh/Licitacao/ContratoLicitacao/1309
001,2008,231263,PREGÃO PRESENCIAL,"Contratação de serviços de manutenção preventiva e corretiva, incluindo o fornecimento de peças e/ou acessórios de veículos, máquinas e compressores.",HOMOLOGADA,"368.859,00",SEMARH,GESTÃO AMBIENTAL,http://servicos.searh.rn.gov.br/searh/Licitacao/AvisoLicitacao/957,http://servicos.searh.rn.gov.br/searh/Licitacao/ContratoLicitacao/957
067,2008,444508,PREGÃO ELETRÔNICO,Aquisição de material de limpeza para atender as necessidades desta Secretaria.,PUBLICADA,"337.599,76",SEJUC,JUDICIÁRIA,http://servicos.searh.rn.gov.br/searh/Licitacao/AvisoLicitacao/1479,http://servicos.searh.rn.gov.br/searh/Licitacao/ContratoLicitacao/1479
065,2008,217338,PREGÃO ELETRÔNICO,Aquisição de 3 veículos para transporte de presos objetivando atender as necessidades do Sistema Penitenciário Estadual,PUBLICADA,"200.000,00",SEJUC,JUDICIÁRIA,http://servicos.searh.rn.gov.br/searh/Licitacao/AvisoLicitacao/1218,http://servicos.searh.rn.gov.br/searh/Licitacao/ContratoLicitacao/1218
064,2008,424676,PREGÃO ELETRÔNICO,Aquisição e instalação de equipamentos de ar condicionado para atender as necessidades da Unidade de Atendimento Integrado de Canguaretama.,PUBLICADA,"30.000,00",SEJUC,JUDICIÁRIA,http://servicos.searh.rn.gov.br/searh/Licitacao/AvisoLicitacao/1360,http://servicos.searh.rn.gov.br/searh/Licitacao/ContratoLicitacao/1360
063,2008,366690,PREGÃO ELETRÔNICO,Aquisição de material elétrico para atender as necessidades desta Secretaria,PUBLICADA,"20.000,00",SEJUC,JUDICIÁRIA,http://servicos.searh.rn.gov.br/searh/Licitacao/AvisoLicitacao/1348,http://servicos.searh.rn.gov.br/searh/Licitacao/ContratoLicitacao/1348
060,2008,404128,PREGÃO ELETRÔNICO,Aquisição de equipamentos de ar condicionado para atender as necessidades da Unidade de Atendimento Integrado de Mossoró.,PUBLICADA,"20.000,00",SEJUC,JUDICIÁRIA,http://servicos.searh.rn.gov.br/searh/Licitacao/AvisoLicitacao/1357,http://servicos.searh.rn.gov.br/searh/Licitacao/ContratoLicitacao/1357
059,2008,387375,PREGÃO ELETRÔNICO,Aquisição de fardamento para os funcionários da Unidade de Atendimento Integrado da Zona Norte,PUBLICADA,"20.000,00",SEJUC,JUDICIÁRIA,http://servicos.searh.rn.gov.br/searh/Licitacao/AvisoLicitacao/1281,http://servicos.searh.rn.gov.br/searh/Licitacao/ContratoLicitacao/1281
058,2008,390440,PREGÃO ELETRÔNICO,Aquisição e instalação de cadeiras para atender as necessidades da Unidade de Atendimento Integrado da Zona Norte.,PUBLICADA,"200.000,00",SEJUC,JUDICIÁRIA,http://servicos.searh.rn.gov.br/searh/Licitacao/AvisoLicitacao/1356,http://servicos.searh.rn.gov.br/searh/Licitacao/ContratoLicitacao/1356
055,2008,350248,PREGÃO ELETRÔNICO,Aquisição de material de informática para atender as necessidades desta Secretaria,PUBLICADA,"250.000,00",SEJUC,JUDICIÁRIA,http://servicos.searh.rn.gov.br/searh/Licitacao/AvisoLicitacao/1280,http://servicos.searh.rn.gov.br/searh/Licitacao/ContratoLicitacao/1280
053,2008,377536,PREGÃO ELETRÔNICO,Aquisição de móveis para atender as necessidades da Unidade de Atendimento Integrado de Macaíba,PUBLICADA,"200.000,00",SEJUC,JUDICIÁRIA,http://servicos.searh.rn.gov.br/searh/Licitacao/AvisoLicitacao/1226,http://servicos.searh.rn.gov.br/searh/Licitacao/ContratoLicitacao/1226
052,2008,377546,PREGÃO ELETRÔNICO,Aquisição de material permanente para atender as necessidades da Unidade de Atendimento Integrado de Macaíba,PUBLICADA,"20.000,00",SEJUC,JUDICIÁRIA,http://servicos.searh.rn.gov.br/searh/Licitacao/AvisoLicitacao/1225,http://servicos.searh.rn.gov.br/searh/Licitacao/ContratoLicitacao/1225
051,2008,368805,PREGÃO ELETRÔNICO,Serviço de manutenção corretiva (com troca de peças) em elevadores,PUBLICADA,"20.000,00",SEJUC,JUDICIÁRIA,http://servicos.searh.rn.gov.br/searh/Licitacao/AvisoLicitacao/1224,http://servicos.searh.rn.gov.br/searh/Licitacao/ContratoLicitacao/1224
050,2008,377538,PREGÃO ELETRÔNICO,Aquisição de equipamentos de informática para atender as necessidades da Unidade de Atendimento Integrado de Macaíba,PUBLICADA,"20.000,00",SEJUC,JUDICIÁRIA,http://servicos.searh.rn.gov.br/searh/Licitacao/AvisoLicitacao/1223,http://servicos.searh.rn.gov.br/searh/Licitacao/ContratoLicitacao/1223
049,2008,377531,PREGÃO ELETRÔNICO,Aquisição de cadeiras para atender as necessidades da Unidade de Atendimento Integrado de Macaíba,PUBLICADA,"200.000,00",SEJUC,JUDICIÁRIA,http://servicos.searh.rn.gov.br/searh/Licitacao/AvisoLicitacao/1222,http://servicos.searh.rn.gov.br/searh/Licitacao/ContratoLicitacao/1222
048,2008,377545,PREGÃO ELETRÔNICO,Aquisição de equipamentos de sistema eletrônico para atender as necessidades da Unidade de Atendimento Integrado de Macaíba,PUBLICADA,"20.000,00",SEJUC,JUDICIÁRIA,http://servicos.searh.rn.gov.br/searh/Licitacao/AvisoLicitacao/1220,http://servicos.searh.rn.gov.br/searh/Licitacao/ContratoLicitacao/1220
046,2008,377551,PREGÃO ELETRÔNICO,Aquisição de equipamentos de ar condicionado para atender as necessidades da Unidade de Atendimento Integrado de Macaíba,PUBLICADA,"50.000,00",SEJUC,JUDICIÁRIA,http://servicos.searh.rn.gov.br/searh/Licitacao/AvisoLicitacao/1219,http://servicos.searh.rn.gov.br/searh/Licitacao/ContratoLicitacao/1219
045,2008,51699,PREGÃO ELETRÔNICO,Aquisição de fardamento para atender as necessidades dos funcionários do Programa Central do Cidadão e desta Secretaria.,PUBLICADA,"20.000,00",SEJUC,JUDICIÁRIA,http://servicos.searh.rn.gov.br/searh/Licitacao/AvisoLicitacao/1279,http://servicos.searh.rn.gov.br/searh/Licitacao/ContratoLicitacao/1279
044,2008,357556,PREGÃO ELETRÔNICO,Aquisição de equipamentos de informática para a Unidade de Atendimento Integrado de Ceará Mirim,PUBLICADA,"20.000,00",SEJUC,JUDICIÁRIA,http://servicos.searh.rn.gov.br/searh/Licitacao/AvisoLicitacao/1067,http://servicos.searh.rn.gov.br/searh/Licitacao/ContratoLicitacao/1067
043,2008,305010,PREGÃO ELETRÔNICO,"Aquisição de impressoras térmicas para atender as necessidades das Unidades de Atendimento Integrado de Apodi, Caraúbas São Paulo do Potengi e Santa Cruz",PUBLICADA,"20.000,00",SEJUC,JUDICIÁRIA,http://servicos.searh.rn.gov.br/searh/Licitacao/AvisoLicitacao/1066,http://servicos.searh.rn.gov.br/searh/Licitacao/ContratoLicitacao/1066
042,2008,280263,PREGÃO ELETRÔNICO,aquisição de coletores e refis,PUBLICADA,"20.000,00",SEJUC,JUDICIÁRIA,http://servicos.searh.rn.gov.br/searh/Licitacao/AvisoLicitacao/757,http://servicos.searh.rn.gov.br/searh/Licitacao/ContratoLicitacao/757
041,2008,369955,PREGÃO ELETRÔNICO,Aquisição de cadeados e algemas para atender as necessidades do Sistema Penitenciário Estadual,PUBLICADA,"20.000,00",SEJUC,JUDICIÁRIA,http://servicos.searh.rn.gov.br/searh/Licitacao/AvisoLicitacao/1065,http://servicos.searh.rn.gov.br/searh/Licitacao/ContratoLicitacao/1065
040,2008,290700,PREGÃO ELETRÔNICO,Aquisição de gêneros alimentícios para a unidade penal sediada em Caraúbas,PUBLICADA,"500.000,00",SEJUC,JUDICIÁRIA,http://servicos.searh.rn.gov.br/searh/Licitacao/AvisoLicitacao/1164,http://servicos.searh.rn.gov.br/searh/Licitacao/ContratoLicitacao/1164
039,2008,290716,PREGÃO ELETRÔNICO,Aquisição de gêneros alimentícios para a unidade penal sediada em Pau dos Ferros,PUBLICADA,"500.000,00",SEJUC,JUDICIÁRIA,http://servicos.searh.rn.gov.br/searh/Licitacao/AvisoLicitacao/1163,http://servicos.searh.rn.gov.br/searh/Licitacao/ContratoLicitacao/1163
037,2008,351963,PREGÃO ELETRÔNICO,Serviços de recarga em extintores para atender as necessidades desta Secretaria,PUBLICADA,"20.000,00",SEJUC,JUDICIÁRIA,http://servicos.searh.rn.gov.br/searh/Licitacao/AvisoLicitacao/1016,http://servicos.searh.rn.gov.br/searh/Licitacao/ContratoLicitacao/1016
036,2008,336298,PREGÃO ELETRÔNICO,Serviço de locação de máquinas fotocopiadoras para atender as necessidades desta Secretaria,PUBLICADA,"20.000,00",SEJUC,JUDICIÁRIA,http://servicos.searh.rn.gov.br/searh/Licitacao/AvisoLicitacao/1015,http://servicos.searh.rn.gov.br/searh/Licitacao/ContratoLicitacao/1015
035,2008,346250,PREGÃO ELETRÔNICO,Aquisição de pneus para atender as necessidades desta Secretaria,PUBLICADA,"100.000,00",SEJUC,JUDICIÁRIA,http://servicos.searh.rn.gov.br/searh/Licitacao/AvisoLicitacao/1014,http://servicos.searh.rn.gov.br/searh/Licitacao/ContratoLicitacao/1014
034,2008,290709,PREGÃO ELETRÔNICO,Aquisição de gêneros alimentícios para a unidade penal sediada em Caicó,PUBLICADA,"1.000.000,00",SEJUC,JUDICIÁRIA,http://servicos.searh.rn.gov.br/searh/Licitacao/AvisoLicitacao/1162,http://servicos.searh.rn.gov.br/searh/Licitacao/ContratoLicitacao/1162
033,2008,292120,PREGÃO ELETRÔNICO,Aquisição de gás GLP para atender as necessidades do Sistema Penitenciário Estadual.,HOMOLOGADA,"234.750,00",SEJUC,JUDICIÁRIA,http://servicos.searh.rn.gov.br/searh/Licitacao/AvisoLicitacao/1354,http://servicos.searh.rn.gov.br/searh/Licitacao/ContratoLicitacao/1354
032,2008,248140,PREGÃO ELETRÔNICO,Aquisição de cartuchos originais,PUBLICADA,"200.000,00",SEJUC,JUDICIÁRIA,http://servicos.searh.rn.gov.br/searh/Licitacao/AvisoLicitacao/848,http://servicos.searh.rn.gov.br/searh/Licitacao/ContratoLicitacao/848
031,2008,317475,PREGÃO ELETRÔNICO,Aquisição e Instalação de móveis para atender a Ouvidoria do Cidadão,PUBLICADA,"20.000,00",SEJUC,JUDICIÁRIA,http://servicos.searh.rn.gov.br/searh/Licitacao/AvisoLicitacao/965,http://servicos.searh.rn.gov.br/searh/Licitacao/ContratoLicitacao/965
030,2008,290686,PREGÃO ELETRÔNICO,Aquisição de gêneros alimentícios para as unidades penais sediadas em Mossoró,PUBLICADA,"1.000.000,00",SEJUC,JUDICIÁRIA,http://servicos.searh.rn.gov.br/searh/Licitacao/AvisoLicitacao/1161,http://servicos.searh.rn.gov.br/searh/Licitacao/ContratoLicitacao/1161
029,2008,317459,PREGÃO ELETRÔNICO,Aquisição de equipamentos hospitalar e odontológico para atender as necessidades do Sistema Penitenciário Estadual,PUBLICADA,"20.000,00",SEJUC,JUDICIÁRIA,http://servicos.searh.rn.gov.br/searh/Licitacao/AvisoLicitacao/901,http://servicos.searh.rn.gov.br/searh/Licitacao/ContratoLicitacao/901
028,2008,115170,PREGÃO ELETRÔNICO,Aqusição de equipamentos de sistema eletrônico para a Unidade de Atendimento Integrado de Ceará Mirim,PUBLICADA,"20.000,00",SEJUC,JUDICIÁRIA,http://servicos.searh.rn.gov.br/searh/Licitacao/AvisoLicitacao/964,http://servicos.searh.rn.gov.br/searh/Licitacao/ContratoLicitacao/964
027,2008,313913,PREGÃO ELETRÔNICO,Serviços gráficos para atender as necessidades da Coordenadoria de Promoção da Igualdade Racial,PUBLICADA,"20.000,00",SEJUC,JUDICIÁRIA,http://servicos.searh.rn.gov.br/searh/Licitacao/AvisoLicitacao/900,http://servicos.searh.rn.gov.br/searh/Licitacao/ContratoLicitacao/900
026,2008,18296,PREGÃO ELETRÔNICO,Serviços gráficos para atender as necessidades desta Secretaria,PUBLICADA,"20.000,00",SEJUC,JUDICIÁRIA,http://servicos.searh.rn.gov.br/searh/Licitacao/AvisoLicitacao/899,http://servicos.searh.rn.gov.br/searh/Licitacao/ContratoLicitacao/899
025,2008,22271,PREGÃO ELETRÔNICO,"Serviços de manutenção preventiva e corretiva de câmaras frigoríficas, freezer e geladeiras",PUBLICADA,"20.000,00",SEJUC,JUDICIÁRIA,http://servicos.searh.rn.gov.br/searh/Licitacao/AvisoLicitacao/898,http://servicos.searh.rn.gov.br/searh/Licitacao/ContratoLicitacao/898
024,2008,117181,PREGÃO ELETRÔNICO,Aquisição de equipamentos de ar condicionado para a Unidade de Atendimento Integrado de Ceará Mirim,PUBLICADA,"20.000,00",SEJUC,JUDICIÁRIA,http://servicos.searh.rn.gov.br/searh/Licitacao/AvisoLicitacao/963,http://servicos.searh.rn.gov.br/searh/Licitacao/ContratoLicitacao/963
023,2008,295472,PREGÃO PRESENCIAL,serviços de manutenção preventiva e corretiva com troca de peças,PUBLICADA,"20.000,00",SEJUC,JUDICIÁRIA,http://servicos.searh.rn.gov.br/searh/Licitacao/AvisoLicitacao/849,http://servicos.searh.rn.gov.br/searh/Licitacao/ContratoLicitacao/849
022,2008,292121,PREGÃO PRESENCIAL,Aquisição de gás GLP (P-45) para atender as necessidades da unidade penal sediada em Caraúbas,PUBLICADA,"20.000,00",SEJUC,JUDICIÁRIA,http://servicos.searh.rn.gov.br/searh/Licitacao/AvisoLicitacao/860,http://servicos.searh.rn.gov.br/searh/Licitacao/ContratoLicitacao/860
019,2008,281616,PREGÃO PRESENCIAL,Aquisição de medicamentos para o Unidade Psiquiátrica de Custódia e Tratamento,PUBLICADA,"20.000,00",SEJUC,JUDICIÁRIA,http://servicos.searh.rn.gov.br/searh/Licitacao/AvisoLicitacao/962,http://servicos.searh.rn.gov.br/searh/Licitacao/ContratoLicitacao/962
018,2008,249601,PREGÃO PRESENCIAL,aquisição de produtos de padaria,REAPRAZADA,"250.000,00",SEJUC,JUDICIÁRIA,http://servicos.searh.rn.gov.br/searh/Licitacao/AvisoLicitacao/765,http://servicos.searh.rn.gov.br/searh/Licitacao/ContratoLicitacao/765
017,2008,274519,PREGÃO PRESENCIAL,prestação de serviços de conectividade com a rede mundial de computadores em banda larga que interligue as 11 (onze) unidades penitenciárias e a CODEM/CORDE,PUBLICADA,"20.000,00",SEJUC,JUDICIÁRIA,http://servicos.searh.rn.gov.br/searh/Licitacao/AvisoLicitacao/740,http://servicos.searh.rn.gov.br/searh/Licitacao/ContratoLicitacao/740
016,2008,148486,PREGÃO ELETRÔNICO,aquisição de máquinas fotográficas digitais,PUBLICADA,"10.000,00",SEJUC,JUDICIÁRIA,http://servicos.searh.rn.gov.br/searh/Licitacao/AvisoLicitacao/756,http://servicos.searh.rn.gov.br/searh/Licitacao/ContratoLicitacao/756
015,2008,227195,PREGÃO PRESENCIAL,aquisição de combustível (gasolina e óleo diesel),PUBLICADA,"20.000,00",SEJUC,JUDICIÁRIA,http://servicos.searh.rn.gov.br/searh/Licitacao/AvisoLicitacao/755,http://servicos.searh.rn.gov.br/searh/Licitacao/ContratoLicitacao/755
014,2008,227238,PREGÃO PRESENCIAL,aquisição de combustivel (gasolina e óleo diesel),PUBLICADA,"20.000,00",SEJUC,JUDICIÁRIA,http://servicos.searh.rn.gov.br/searh/Licitacao/AvisoLicitacao/789,http://servicos.searh.rn.gov.br/searh/Licitacao/ContratoLicitacao/789
013,2008,227166,PREGÃO PRESENCIAL,aquisição de combustível (gasolina e óleo diesel),PUBLICADA,"20.000,00",SEJUC,JUDICIÁRIA,http://servicos.searh.rn.gov.br/searh/Licitacao/AvisoLicitacao/754,http://servicos.searh.rn.gov.br/searh/Licitacao/ContratoLicitacao/754
011,2008,272660,PREGÃO PRESENCIAL,"serviços de manutenção corretiva e preventiva nos veículos pertencentes à Penitenciária Estadual do Seridó, em Caicó",PUBLICADA,"200.000,00",SEJUC,JUDICIÁRIA,http://servicos.searh.rn.gov.br/searh/Licitacao/AvisoLicitacao/790,http://servicos.searh.rn.gov.br/searh/Licitacao/ContratoLicitacao/790
010,2008,228006,PREGÃO PRESENCIAL,Aquisição de gás GLP para atender as necessidades da unidade penal sediada em Pau dos Ferros,PUBLICADA,"20.000,00",SEJUC,JUDICIÁRIA,http://servicos.searh.rn.gov.br/searh/Licitacao/AvisoLicitacao/859,http://servicos.searh.rn.gov.br/searh/Licitacao/ContratoLicitacao/859
009,2008,228003,PREGÃO PRESENCIAL,Aquisição de gás GLP (P-45) para atender as necessidades das unidades penais de Mossoró,PUBLICADA,"20.000,00",SEJUC,JUDICIÁRIA,http://servicos.searh.rn.gov.br/searh/Licitacao/AvisoLicitacao/858,http://servicos.searh.rn.gov.br/searh/Licitacao/ContratoLicitacao/858
008,2008,249844,PREGÃO PRESENCIAL,aquisição de pães,PUBLICADA,"20.000,00",SEJUC,JUDICIÁRIA,http://servicos.searh.rn.gov.br/searh/Licitacao/AvisoLicitacao/753,http://servicos.searh.rn.gov.br/searh/Licitacao/ContratoLicitacao/753
007,2008,249838,PREGÃO PRESENCIAL,aquisição de pães,PUBLICADA,"20.000,00",SEJUC,JUDICIÁRIA,http://servicos.searh.rn.gov.br/searh/Licitacao/AvisoLicitacao/752,http://servicos.searh.rn.gov.br/searh/Licitacao/ContratoLicitacao/752
006,2008,227183,PREGÃO PRESENCIAL,aquisição de combustível (gasolina e óleo diesel),PUBLICADA,"20.000,00",SEJUC,JUDICIÁRIA,http://servicos.searh.rn.gov.br/searh/Licitacao/AvisoLicitacao/751,http://servicos.searh.rn.gov.br/searh/Licitacao/ContratoLicitacao/751
005,2008,280623,PREGÃO ELETRÔNICO,Aquisição de água mineral para atender as necessidades desta Secretaria,PUBLICADA,"20.000,00",SEJUC,JUDICIÁRIA,http://servicos.searh.rn.gov.br/searh/Licitacao/AvisoLicitacao/861,http://servicos.searh.rn.gov.br/searh/Licitacao/ContratoLicitacao/861
004,2008,280621,PREGÃO ELETRÔNICO,Aquisição de café e açúcar para atender as necessidades da Secretaria da Justiça e da Cidadania do Estado do Rio Grande do Norte,PUBLICADA,"20.000,00",SEJUC,JUDICIÁRIA,http://servicos.searh.rn.gov.br/searh/Licitacao/AvisoLicitacao/857,http://servicos.searh.rn.gov.br/searh/Licitacao/ContratoLicitacao/857
003,2008,249594,PREGÃO ELETRÔNICO,Aquisição de gêneros alimentícios para as unidades penais de Natal e Grande Natal,PUBLICADA,"5.000.000,00",SEJUC,JUDICIÁRIA,http://servicos.searh.rn.gov.br/searh/Licitacao/AvisoLicitacao/1160,http://servicos.searh.rn.gov.br/searh/Licitacao/ContratoLicitacao/1160
001,2008,142862,PREGÃO ELETRÔNICO,aquisição e instalação de móveis para o gabinete do secretário,PUBLICADA,"100.000,00",SEJUC,JUDICIÁRIA,http://servicos.searh.rn.gov.br/searh/Licitacao/AvisoLicitacao/764,http://servicos.searh.rn.gov.br/searh/Licitacao/ContratoLicitacao/764
0013,2008,379060,PREGÃO PRESENCIAL,COMBUSTÍVEL (GASOLINA COMUM E ÓLEO DIESEL),PUBLICADA,"0,00",IDIARN,AGRICULTURA,http://servicos.searh.rn.gov.br/searh/Licitacao/AvisoLicitacao/1092,http://servicos.searh.rn.gov.br/searh/Licitacao/ContratoLicitacao/1092
0012,2008,379062,PREGÃO PRESENCIAL,COMBUSTÍVEL (GASOLINA COMUM E ÓLEO DIESEL),PUBLICADA,"0,00",IDIARN,AGRICULTURA,http://servicos.searh.rn.gov.br/searh/Licitacao/AvisoLicitacao/1091,http://servicos.searh.rn.gov.br/searh/Licitacao/ContratoLicitacao/1091
0011,2008,379039,PREGÃO PRESENCIAL,COMBUSTÍVEL (GASOLINA COMUM E ÓLEO DIESEL),PUBLICADA,"0,00",IDIARN,AGRICULTURA,http://servicos.searh.rn.gov.br/searh/Licitacao/AvisoLicitacao/1090,http://servicos.searh.rn.gov.br/searh/Licitacao/ContratoLicitacao/1090
0010,2008,379050,PREGÃO PRESENCIAL,COMBUSTÍVEL (GASOLINA COMUM E ÓLEO DIESEL),PUBLICADA,"0,00",IDIARN,AGRICULTURA,http://servicos.searh.rn.gov.br/searh/Licitacao/AvisoLicitacao/1089,http://servicos.searh.rn.gov.br/searh/Licitacao/ContratoLicitacao/1089
001,2008,285423,PREGÃO PRESENCIAL,"A presente licitação tem por objeto a contratação de empresa especializada na confecção de serviços gráficos (bloco de Guia de Trânsito Animal, Ficha de Propriedade, Termo de Fiscalização, Termo de Ad",HOMOLOGADA,"45.271,00",IDIARN,AGRICULTURA,http://servicos.searh.rn.gov.br/searh/Licitacao/AvisoLicitacao/872,http://servicos.searh.rn.gov.br/searh/Licitacao/ContratoLicitacao/872
